tanggal_scraping,bandara_asal,bandara_tujuan,tanggal_terbang,kelas,jam_berangkat,jam_tiba,tanggal_tiba,durasi_menit,transit,bagasi_kg,cabin_baggage_kg,meal,entertainment,usb,power,model_pesawat,seat_layout,seat_pitch_inch,seat_type,harga_idr,refundable,reschedulable,visa_required,wifi_status,maskapai_final,selisih_hari,hari_penerbangan,waktu_berangkat_kategori,waktu_tiba_kategori,jarak_km,is_transit,jumlah_fasilitas,harga_idr_log,harga_idr_scaled
2026-05-20,DPS,CGK,2026-05-22,PREMIUM_ECONOMY,13:25,14:25,2026-05-22,120,0,20,7,True,True,False,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,14464177,True,True,False,no_wifi,GA,2,4,AFTERNOON,AFTERNOON,982.6111058697583,0,3,16.4871856679543,1.845333461522325
2026-05-20,DPS,CGK,2026-05-22,PREMIUM_ECONOMY,17:25,18:25,2026-05-22,120,0,20,7,True,True,False,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,14464177,True,True,False,no_wifi,GA,2,4,AFTERNOON,EVENING,982.6111058697583,0,3,16.4871856679543,1.845333461522325
2026-05-20,DPS,CGK,2026-05-22,PREMIUM_ECONOMY,07:00,08:00,2026-05-22,120,0,20,7,True,True,False,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,7921514,False,True,False,no_wifi,GA,2,4,MORNING,MORNING,982.6111058697583,0,3,15.885093033376203,0.9750150922177763
2026-05-20,DPS,CGK,2026-05-22,PREMIUM_ECONOMY,21:40,22:45,2026-05-22,125,0,20,7,True,True,True,True,Airbus A330,2-2-2,60.0,ANGLE_FLAT_SEAT,7921514,False,True,False,no_wifi,GA,2,4,EVENING,EVENING,982.6111058697583,0,4,15.885093033376203,0.9750150922177763
2026-05-20,DPS,CGK,2026-05-22,PREMIUM_ECONOMY,18:30,19:30,2026-05-22,120,0,20,7,True,True,False,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,7921514,False,True,False,no_wifi,GA,2,4,EVENING,EVENING,982.6111058697583,0,3,15.885093033376203,0.9750150922177763
2026-05-20,DPS,CGK,2026-05-22,PREMIUM_ECONOMY,14:30,15:30,2026-05-22,120,0,20,7,True,True,False,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,14464177,True,True,False,no_wifi,GA,2,4,AFTERNOON,AFTERNOON,982.6111058697583,0,3,16.4871856679543,1.845333461522325
2026-05-20,DPS,CGK,2026-05-22,PREMIUM_ECONOMY,11:55,12:55,2026-05-22,120,0,20,7,True,True,True,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,7921514,False,True,False,no_wifi,GA,2,4,MORNING,AFTERNOON,982.6111058697583,0,4,15.885093033376203,0.9750150922177763
2026-05-20,DPS,CGK,2026-05-22,PREMIUM_ECONOMY,16:55,19:40,2026-05-22,225,1,20,7,True,True,False,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,11784323,False,True,False,no_wifi,GA,2,4,AFTERNOON,EVENING,982.6111058697583,1,3,16.282280731654975,1.5491455997534402
2026-05-20,DPS,CGK,2026-05-22,PREMIUM_ECONOMY,15:55,13:35,2026-05-23,1360,1,32,7,True,True,True,True,Boeing 777,1-2-1,78.0,FULL_FLAT_POD,23577700,True,True,False,free,CI,2,4,AFTERNOON,AFTERNOON,982.6111058697583,1,5,16.97581195044071,2.5516374502281636
2026-05-20,DPS,HLP,2026-05-22,PREMIUM_ECONOMY,19:25,20:15,2026-05-22,110,0,30,7,True,True,True,False,Airbus A320,2-2,45.0,RECLINER_SEAT,4047200,True,True,False,no_wifi,ID,2,4,EVENING,EVENING,953.17045557268,0,3,15.213536089044236,0.004286816998639842
2026-05-20,DPS,HLP,2026-05-22,PREMIUM_ECONOMY,14:20,15:10,2026-05-22,110,0,30,7,True,True,True,False,Airbus A320,2-2,45.0,RECLINER_SEAT,4047200,True,True,False,no_wifi,ID,2,4,AFTERNOON,AFTERNOON,953.17045557268,0,3,15.213536089044236,0.004286816998639842
2026-05-20,DPS,HLP,2026-05-22,PREMIUM_ECONOMY,20:30,06:20,2026-05-23,650,1,30,7,True,True,True,False,Airbus A320,2-2,45.0,RECLINER_SEAT,5205000,True,True,False,no_wifi,ID,2,4,EVENING,MORNING,953.17045557268,1,3,15.465130452154147,0.36796373854322967
2026-05-20,DPS,CGK,2026-05-22,PREMIUM_ECONOMY,13:00,13:55,2026-05-22,115,0,30,7,True,True,True,False,Airbus A320,2-2,45.0,RECLINER_SEAT,4097200,True,True,False,no_wifi,ID,2,4,AFTERNOON,AFTERNOON,982.6111058697583,0,3,15.225814615613608,0.022035293906692472
2026-05-20,DPS,CGK,2026-05-22,PREMIUM_ECONOMY,14:15,15:10,2026-05-22,115,0,30,7,True,True,True,False,Airbus A320,2-2,45.0,RECLINER_SEAT,7274000,True,True,False,no_wifi,ID,2,4,AFTERNOON,AFTERNOON,982.6111058697583,0,3,15.799817042005003,0.8517495721155129
2026-05-20,DPS,CGK,2026-05-22,PREMIUM_ECONOMY,20:30,06:35,2026-05-23,665,1,30,7,True,True,True,False,Airbus A320,2-2,45.0,RECLINER_SEAT,5222200,True,True,False,no_wifi,ID,2,4,EVENING,MORNING,982.6111058697583,1,3,15.468429518500068,0.37273250314441325
2026-05-20,DPS,CGK,2026-05-22,BUSINESS,13:00,23:10,2026-05-22,670,1,40,10,True,True,True,True,Airbus A330,2-2,45.0,CRADLE_RECLINER,21301582,False,True,False,no_wifi,OD,2,4,AFTERNOON,EVENING,982.6111058697583,1,4,16.87429194716694,2.404891387202609
2026-05-20,DPS,CGK,2026-05-22,BUSINESS,11:55,23:10,2026-05-22,735,1,40,10,True,True,True,True,Boeing 737,2-2,45.0,CRADLE_RECLINER,18403609,False,True,False,no_wifi,OD,2,4,MORNING,EVENING,982.6111058697583,1,4,16.728057398987538,2.193510934763313
2026-05-20,DPS,CGK,2026-05-22,BUSINESS,15:45,16:45,2026-05-22,120,0,20,7,True,True,True,True,Airbus A330,1-2-1,78.0,FULL_FLAT_POD,7921514,False,True,False,no_wifi,GA,2,4,AFTERNOON,AFTERNOON,982.6111058697583,0,4,15.885093033376203,0.9750150922177763
2026-05-20,DPS,CGK,2026-05-22,BUSINESS,19:50,20:50,2026-05-22,120,0,20,7,True,True,False,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,7921514,False,True,False,no_wifi,GA,2,4,EVENING,EVENING,982.6111058697583,0,3,15.885093033376203,0.9750150922177763
2026-05-20,DPS,CGK,2026-05-22,BUSINESS,13:25,14:25,2026-05-22,120,0,20,7,True,True,False,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,14464177,True,True,False,no_wifi,GA,2,4,AFTERNOON,AFTERNOON,982.6111058697583,0,3,16.4871856679543,1.845333461522325
2026-05-20,DPS,CGK,2026-05-22,BUSINESS,17:25,18:25,2026-05-22,120,0,20,7,True,True,False,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,14464177,True,True,False,no_wifi,GA,2,4,AFTERNOON,EVENING,982.6111058697583,0,3,16.4871856679543,1.845333461522325
2026-05-20,DPS,CGK,2026-05-22,BUSINESS,07:00,08:00,2026-05-22,120,0,20,7,True,True,False,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,7921514,False,True,False,no_wifi,GA,2,4,MORNING,MORNING,982.6111058697583,0,3,15.885093033376203,0.9750150922177763
2026-05-20,DPS,CGK,2026-05-22,BUSINESS,21:40,22:45,2026-05-22,125,0,20,7,True,True,True,True,Airbus A330,2-2-2,60.0,ANGLE_FLAT_SEAT,7921514,False,True,False,no_wifi,GA,2,4,EVENING,EVENING,982.6111058697583,0,4,15.885093033376203,0.9750150922177763
2026-05-20,DPS,CGK,2026-05-22,BUSINESS,18:30,19:30,2026-05-22,120,0,20,7,True,True,False,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,7921514,False,True,False,no_wifi,GA,2,4,EVENING,EVENING,982.6111058697583,0,3,15.885093033376203,0.9750150922177763
2026-05-20,DPS,CGK,2026-05-22,BUSINESS,14:30,15:30,2026-05-22,120,0,20,7,True,True,False,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,14464177,True,True,False,no_wifi,GA,2,4,AFTERNOON,AFTERNOON,982.6111058697583,0,3,16.4871856679543,1.845333461522325
2026-05-20,DPS,CGK,2026-05-22,BUSINESS,11:55,12:55,2026-05-22,120,0,20,7,True,True,True,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,7921514,False,True,False,no_wifi,GA,2,4,MORNING,AFTERNOON,982.6111058697583,0,4,15.885093033376203,0.9750150922177763
2026-05-20,DPS,CGK,2026-05-22,BUSINESS,16:55,19:40,2026-05-22,225,1,20,7,True,True,False,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,11784323,False,True,False,no_wifi,GA,2,4,AFTERNOON,EVENING,982.6111058697583,1,3,16.282280731654975,1.5491455997534402
2026-05-20,DPS,CGK,2026-05-22,BUSINESS,15:55,13:35,2026-05-23,1360,1,32,7,True,True,True,True,Boeing 777,1-2-1,78.0,FULL_FLAT_POD,23577700,True,True,False,free,CI,2,4,AFTERNOON,AFTERNOON,982.6111058697583,1,5,16.97581195044071,2.5516374502281636
2026-05-20,DPS,HLP,2026-05-22,BUSINESS,19:25,20:15,2026-05-22,110,0,30,7,True,True,True,False,Airbus A320,2-2,45.0,RECLINER_SEAT,4047200,True,True,False,no_wifi,ID,2,4,EVENING,EVENING,953.17045557268,0,3,15.213536089044236,0.004286816998639842
2026-05-20,DPS,HLP,2026-05-22,BUSINESS,14:20,15:10,2026-05-22,110,0,30,7,True,True,True,False,Airbus A320,2-2,45.0,RECLINER_SEAT,4047200,True,True,False,no_wifi,ID,2,4,AFTERNOON,AFTERNOON,953.17045557268,0,3,15.213536089044236,0.004286816998639842
2026-05-20,DPS,HLP,2026-05-22,BUSINESS,20:30,06:20,2026-05-23,650,1,30,7,True,True,True,False,Airbus A320,2-2,45.0,RECLINER_SEAT,5205000,True,True,False,no_wifi,ID,2,4,EVENING,MORNING,953.17045557268,1,3,15.465130452154147,0.36796373854322967
2026-05-20,DPS,CGK,2026-05-22,BUSINESS,13:00,13:55,2026-05-22,115,0,30,7,True,True,True,False,Airbus A320,2-2,45.0,RECLINER_SEAT,4097200,True,True,False,no_wifi,ID,2,4,AFTERNOON,AFTERNOON,982.6111058697583,0,3,15.225814615613608,0.022035293906692472
2026-05-20,DPS,CGK,2026-05-22,BUSINESS,14:15,15:10,2026-05-22,115,0,30,7,True,True,True,False,Airbus A320,2-2,45.0,RECLINER_SEAT,7274000,True,True,False,no_wifi,ID,2,4,AFTERNOON,AFTERNOON,982.6111058697583,0,3,15.799817042005003,0.8517495721155129
2026-05-20,DPS,CGK,2026-05-22,BUSINESS,20:30,06:35,2026-05-23,665,1,30,7,True,True,True,False,Airbus A320,2-2,45.0,RECLINER_SEAT,5222200,True,True,False,no_wifi,ID,2,4,EVENING,MORNING,982.6111058697583,1,3,15.468429518500068,0.37273250314441325
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,23:10,23:50,2026-05-23,100,0,20,7,False,False,False,False,Airbus A320,3-3,30.0,STANDARD_LEGROOM,1579300,True,True,False,no_wifi,8B,3,5,EVENING,EVENING,982.6111058697583,0,0,14.272492902049866,-1.355980897493494
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,13:50,14:40,2026-05-23,110,0,20,7,False,False,False,False,Airbus A320,3-3,30.0,STANDARD_LEGROOM,1799100,True,True,False,no_wifi,8B,3,5,AFTERNOON,AFTERNOON,982.6111058697583,0,0,14.402797653658029,-1.167626793125953
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,10:25,11:15,2026-05-23,110,0,20,7,False,False,False,False,Airbus A320,3-3,30.0,STANDARD_LEGROOM,1649200,True,True,False,no_wifi,8B,3,5,MORNING,MORNING,982.6111058697583,0,0,14.315801486169294,-1.2933788091385658
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,21:05,21:55,2026-05-23,110,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1777600,True,True,False,paid,QZ,3,5,EVENING,EVENING,982.6111058697583,0,1,14.3907752604236,-1.1850050320779333
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,18:00,18:50,2026-05-23,110,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1846000,True,True,False,paid,QZ,3,5,EVENING,EVENING,982.6111058697583,0,1,14.428532235756597,-1.1304277339770987
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,13:00,13:55,2026-05-23,115,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1797000,True,True,False,paid,QZ,3,5,AFTERNOON,AFTERNOON,982.6111058697583,0,1,14.401629722248568,-1.1693150253038027
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,11:55,12:50,2026-05-23,115,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1826400,True,True,False,paid,QZ,3,5,MORNING,AFTERNOON,982.6111058697583,0,1,14.417857921722758,-1.145857339074137
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,08:30,09:20,2026-05-23,110,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1601200,True,True,False,paid,QZ,3,5,MORNING,MORNING,982.6111058697583,0,1,14.286264530631962,-1.3360741578293605
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,07:00,08:00,2026-05-23,120,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1601200,True,True,False,paid,QZ,3,5,MORNING,MORNING,982.6111058697583,0,1,14.286264530631962,-1.3360741578293605
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,17:25,18:25,2026-05-23,120,0,20,7,True,True,False,False,Boeing 737,3-3,31.0,STANDARD_LEGROOM,2272591,True,True,False,no_wifi,GA,3,5,AFTERNOON,EVENING,982.6111058697583,0,2,14.636431588262719,-0.8299114760770371
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,20:40,21:40,2026-05-23,120,0,20,7,True,True,False,False,Boeing 737,3-3,31.0,ABOVE_AVERAGE_LEGROOM,2240663,True,True,False,no_wifi,GA,3,5,EVENING,EVENING,982.6111058697583,0,2,14.622282808476383,-0.8503633837140097
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,18:30,19:30,2026-05-23,120,0,20,7,True,True,False,False,Boeing 737,3-3,31.0,STANDARD_LEGROOM,2223797,True,True,False,no_wifi,GA,3,5,EVENING,EVENING,982.6111058697583,0,2,14.614727102889429,-0.8612850741445712
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,07:00,08:00,2026-05-23,120,0,20,7,True,True,False,False,Boeing 737,3-3,31.0,STANDARD_LEGROOM,2229845,True,True,False,no_wifi,GA,3,5,MORNING,MORNING,982.6111058697583,0,2,14.617443082755704,-0.857359154721994
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,12:05,18:15,2026-05-23,430,1,20,7,True,True,False,False,Boeing 737,3-3,31.0,STANDARD_LEGROOM,2931894,True,True,False,no_wifi,GA,3,5,AFTERNOON,EVENING,982.6111058697583,1,2,14.891159529614818,-0.46170500118931324
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,15:55,13:35,2026-05-24,1360,1,23,7,True,True,True,True,Boeing 777,3-4-3,32.0,ABOVE_AVERAGE_LEGROOM,9424700,True,True,False,paid,CI,3,5,AFTERNOON,AFTERNOON,982.6111058697583,1,5,16.058844566657196,1.2261710480039534
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,21:10,22:10,2026-05-23,120,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1646300,True,True,False,no_wifi,QG,3,5,EVENING,EVENING,982.6111058697583,0,0,14.314041511058635,-1.295922834061572
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,18:55,19:55,2026-05-23,120,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1919600,True,True,False,no_wifi,QG,3,5,EVENING,EVENING,982.6111058697583,0,0,14.467627909907955,-1.073915361262035
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,14:45,15:55,2026-05-23,130,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1919600,True,True,False,no_wifi,QG,3,5,AFTERNOON,AFTERNOON,982.6111058697583,0,0,14.467627909907955,-1.073915361262035
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,13:45,14:40,2026-05-23,115,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1919600,True,True,False,no_wifi,QG,3,5,AFTERNOON,AFTERNOON,982.6111058697583,0,0,14.467627909907955,-1.073915361262035
2026-05-20,DPS,HLP,2026-05-23,ECONOMY,20:40,21:35,2026-05-23,115,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1617200,True,True,False,no_wifi,QG,3,5,EVENING,EVENING,953.17045557268,0,0,14.29620743510127,-1.321701797320513
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,09:15,10:00,2026-05-23,105,0,20,7,False,False,False,False,Airbus A320,3-3,30.0,STANDARD_LEGROOM,1649200,False,False,False,no_wifi,8B,3,5,MORNING,MORNING,982.6111058697583,0,0,14.315801486169294,-1.2933788091385658
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,15:35,16:25,2026-05-23,110,0,25,7,False,False,False,False,Airbus A320,3-3,29.0,STANDARD_LEGROOM,3616700,False,False,False,no_wifi,IP,3,5,AFTERNOON,AFTERNOON,982.6111058697583,0,0,15.10107284232513,-0.158277585669819
2026-05-20,DPS,HLP,2026-05-23,ECONOMY,19:25,20:15,2026-05-23,110,0,20,7,False,True,True,False,Airbus A320,3-3,32.0,ABOVE_AVERAGE_LEGROOM,1892600,False,True,False,no_wifi,ID,3,5,EVENING,EVENING,953.17045557268,0,2,14.453462631429796,-1.0943911175789938
2026-05-20,DPS,HLP,2026-05-23,ECONOMY,14:20,15:10,2026-05-23,110,0,20,7,False,True,True,False,Airbus A320,3-3,32.0,ABOVE_AVERAGE_LEGROOM,2225200,False,True,False,no_wifi,ID,3,5,AFTERNOON,AFTERNOON,953.17045557268,0,2,14.615357806580981,-0.860373398802901
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,15:30,16:10,2026-05-23,100,0,15,7,True,False,False,False,Boeing 737,3-3,29.0,STANDARD_LEGROOM,1779200,True,True,False,no_wifi,IN,3,5,AFTERNOON,AFTERNOON,982.6111058697583,0,1,14.391674945088601,-1.1837045476581556
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,16:55,08:40,2026-05-24,1005,1,20,7,True,False,False,False,Boeing 737,3-3,31.0,STANDARD_LEGROOM,3691400,True,True,False,no_wifi,GA,3,5,AFTERNOON,MORNING,982.6111058697583,1,1,15.121516618755221,-0.1287263286983222
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,16:55,20:35,2026-05-23,280,1,20,7,True,False,False,False,Boeing 737,3-3,31.0,STANDARD_LEGROOM,3717800,True,True,False,no_wifi,GA,3,5,AFTERNOON,EVENING,982.6111058697583,1,1,15.128642922431421,-0.11842533406983694
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,16:55,10:00,2026-05-24,1085,1,20,7,True,False,False,False,Boeing 737,3-3,31.0,STANDARD_LEGROOM,3691400,True,True,False,no_wifi,GA,3,5,AFTERNOON,MORNING,982.6111058697583,1,1,15.121516618755221,-0.1287263286983222
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,13:10,23:10,2026-05-23,660,1,15,7,False,True,False,False,Boeing 737,3-3-3,31.0,STANDARD_LEGROOM,5685400,False,True,False,no_wifi,OD,3,5,AFTERNOON,EVENING,982.6111058697583,1,1,15.553412219178751,0.49557407473346826
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,13:00,23:10,2026-05-23,670,1,15,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,5731800,False,True,False,no_wifi,OD,3,5,AFTERNOON,EVENING,982.6111058697583,1,2,15.561540349951404,0.5073231995579331
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,11:55,18:10,2026-05-23,435,1,15,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,6170800,False,True,False,no_wifi,OD,3,5,MORNING,EVENING,982.6111058697583,1,2,15.63533920917345,0.6139986496897455
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,11:55,23:10,2026-05-23,735,1,15,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,5968200,False,True,False,no_wifi,OD,3,5,MORNING,EVENING,982.6111058697583,1,2,15.601956099923253,0.5657437275459031
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,14:45,15:40,2026-05-23,115,0,10,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,1631800,True,True,False,no_wifi,JT,3,5,AFTERNOON,AFTERNOON,982.6111058697583,0,0,14.305194870796848,-1.3087105565552335
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,17:15,18:10,2026-05-23,115,0,10,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,1631800,True,True,False,no_wifi,JT,3,5,AFTERNOON,EVENING,982.6111058697583,0,0,14.305194870796848,-1.3087105565552335
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,08:05,09:00,2026-05-23,115,0,10,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,1509900,True,True,False,no_wifi,JT,3,5,MORNING,MORNING,982.6111058697583,0,0,14.227554643727858,-1.42093866222284
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,21:15,22:10,2026-05-23,115,0,10,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,1748500,True,True,False,no_wifi,JT,3,5,EVENING,EVENING,982.6111058697583,0,0,14.374269407404192,-1.2088640634940844
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,11:05,12:00,2026-05-23,115,0,10,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,1692800,True,True,False,no_wifi,JT,3,5,MORNING,AFTERNOON,982.6111058697583,0,0,14.341895111383183,-1.2556607570628926
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,13:15,14:10,2026-05-23,115,0,10,7,False,False,False,False,Boeing 737,3-3,29.0,STANDARD_LEGROOM,1509900,True,True,False,no_wifi,JT,3,5,AFTERNOON,AFTERNOON,982.6111058697583,0,0,14.227554643727858,-1.42093866222284
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,13:55,18:30,2026-05-23,335,1,10,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,1980600,True,True,False,no_wifi,JT,3,5,AFTERNOON,EVENING,982.6111058697583,1,0,14.498910891966718,-1.0286961501825909
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,13:55,19:00,2026-05-23,365,1,20,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,2174600,True,True,False,no_wifi,JT,3,5,AFTERNOON,EVENING,982.6111058697583,1,0,14.592355757400366,-0.8936226112726132
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,13:55,20:45,2026-05-23,470,1,20,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,2290600,True,True,False,no_wifi,JT,3,5,AFTERNOON,EVENING,982.6111058697583,1,0,14.644324786512495,-0.8185019436648745
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,13:55,17:55,2026-05-23,300,1,20,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,2407600,True,True,False,no_wifi,JT,3,5,AFTERNOON,AFTERNOON,982.6111058697583,1,0,14.694141374007053,-0.7464926070567929
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,10:35,18:30,2026-05-23,535,1,10,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,1980600,True,True,False,no_wifi,JT,3,5,MORNING,EVENING,982.6111058697583,1,0,14.498910891966718,-1.0286961501825909
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,10:35,19:00,2026-05-23,565,1,20,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,2174600,True,True,False,no_wifi,JT,3,5,MORNING,EVENING,982.6111058697583,1,0,14.592355757400366,-0.8936226112726132
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,10:35,20:45,2026-05-23,670,1,20,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,2290600,True,True,False,no_wifi,JT,3,5,MORNING,EVENING,982.6111058697583,1,0,14.644324786512495,-0.8185019436648745
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,10:35,17:55,2026-05-23,500,1,20,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,2407600,True,True,False,no_wifi,JT,3,5,MORNING,AFTERNOON,982.6111058697583,1,0,14.694141374007053,-0.7464926070567929
2026-05-20,DPS,HLP,2026-05-23,ECONOMY,07:00,08:50,2026-05-23,170,1,20,7,False,True,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,2459400,True,True,False,no_wifi,IU,3,5,MORNING,MORNING,953.17045557268,1,1,14.715428382323639,-0.7157224675442156
2026-05-20,DPS,HLP,2026-05-23,ECONOMY,07:00,12:15,2026-05-23,375,1,20,7,False,True,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,2459400,True,True,False,no_wifi,IU,3,5,MORNING,AFTERNOON,953.17045557268,1,1,14.715428382323639,-0.7157224675442156
2026-05-20,DPS,HLP,2026-05-23,ECONOMY,07:00,12:55,2026-05-23,415,1,20,7,False,True,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,2459400,True,True,False,no_wifi,IU,3,5,MORNING,AFTERNOON,953.17045557268,1,1,14.715428382323639,-0.7157224675442156
2026-05-20,DPS,HLP,2026-05-23,ECONOMY,07:00,17:00,2026-05-23,660,1,20,7,False,True,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,2459400,True,True,False,no_wifi,IU,3,5,MORNING,AFTERNOON,953.17045557268,1,1,14.715428382323639,-0.7157224675442156
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,14:15,15:10,2026-05-23,115,0,20,7,False,True,True,False,Airbus A320,3-3,32.0,ABOVE_AVERAGE_LEGROOM,1986600,True,True,False,no_wifi,ID,3,5,AFTERNOON,AFTERNOON,982.6111058697583,0,2,14.501935696135863,-1.0243238285816119
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,13:00,13:55,2026-05-23,115,0,20,7,False,True,True,False,Airbus A320,3-3,32.0,ABOVE_AVERAGE_LEGROOM,1769300,True,True,False,no_wifi,ID,3,5,AFTERNOON,AFTERNOON,982.6111058697583,0,2,14.386095111296209,-1.1917701368520648
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,07:00,11:40,2026-05-23,340,1,20,7,False,True,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,2470600,True,True,False,no_wifi,IU,3,5,MORNING,MORNING,982.6111058697583,1,1,14.719971998844747,-0.7091547191708001
2026-05-20,DPS,CGK,2026-05-23,ECONOMY,07:00,10:00,2026-05-23,240,1,20,7,False,True,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,2411600,True,True,False,no_wifi,IU,3,5,MORNING,MORNING,982.6111058697583,1,1,14.695801400259766,-0.7440930571232908
